city_code,latitude,longitude
04420,44.2134336367,6.46376994635
04110,43.861331796099996,5.70930443127
04200,44.290307695699994,5.956531218169999
04140,44.2766068334,6.402975255119999
04150,43.9838128235,5.5624899458899995
04400,44.3191132083,6.67028443403
04380,44.1473006003,6.124012983330001
04330,44.0784663763,6.383931006799999
04250,44.2795099462,6.07615731535
04370,44.198291615,6.568766743049999
04270,43.922497819899995,6.36903371255
04340,44.4374162723,6.3688796074
04700,43.9791657071,6.025386781849999
04210,43.83808448520001,5.94191847166
04120,43.8599760555,6.64860753226
04320,44.0122711291,6.77936939324
04280,43.850316166400006,5.58976926214
04660,44.096935134,6.144564514269999
04160,44.0810058608,6.03455494518
04600,44.059170989799995,5.95286093626
05110,44.4246526523,5.9476900828499994
04530,44.5588988433,6.82078770145
04220,43.7830482525,5.77302331731
04230,44.0670149849,5.78046052827
04300,44.0045227576,5.85658315569
04000,44.1927329945,6.23038435702
04800,43.77747687390001,5.96250175121
04310,44.03515352,5.92833355728
04850,44.3876110175,6.78602312361
04350,44.0336660524,6.0504243737
04100,43.8354040831,5.791066541729999
04190,43.9944767361,5.96601755581
04360,43.838327855900005,6.22818909628
05130,44.489284296499996,6.13789393583
04860,43.8065050599,5.72273821724
05160,44.5273256992,6.39368059257
04410,43.8990474204,6.19288088982
06260,44.0026597689,6.82309684994
04870,43.909879406,5.72004315449
04290,44.1239478859,6.03467827528
04180,43.89570568640001,5.85732128727
04130,43.8706676132,5.83153973779
05460,44.735849313500005,6.992021080419999
05470,44.7793442905,6.875180982360001
05260,44.6888900905,6.169820108910001
05120,44.821277318599996,6.536771728280001
05350,44.684530806000005,6.8905743766
05140,44.5199464873,5.690465129090001
05800,44.836727333599995,6.135597613080001
05230,44.5433412641,6.336404312409999
05200,44.536582045500005,6.5292030166499995
05300,44.3856656442,5.88845374579
05700,44.3195776951,5.597716301139999
05000,44.5932114107,6.14883098142
05190,44.485210610100005,6.196882530469999
05100,44.8395685825,6.65048294053
05150,44.362538710200006,5.57325324553
05500,44.6342790978,6.10886829684
05600,44.724326048500004,6.63555027257
05400,44.5571529708,5.822860025140001
05310,44.765668115299995,6.616443697339999
05380,44.6423670958,6.48290823337
05320,45.0601102401,6.28406977587
05220,44.9956106766,6.4696649727499995
05170,44.6840982803,6.34897527824
05340,44.899639207,6.43586430867
05290,44.8308280468,6.4119701425699995
05330,44.9346479572,6.60139023926
05250,44.6775419763,5.94047368781
05240,44.952668572700006,6.5653564177999995
05560,44.5925220925,6.71351456892
05480,44.999721765,6.3642845459399995
06910,43.8757999129,6.965586181080001
06750,43.7942044466,6.71003568639
06160,43.58746514600001,7.1063541825600005
06600,43.58746514600001,7.1063541825600005
06790,43.7750731742,7.244757711989998
06810,43.612406867,6.9121135665699995
06420,44.112759653299996,7.195718912010001
06620,43.8070006506,6.931964961669999
06310,43.7079039397,7.332569348810001
06240,43.747724383000005,7.422221545860001
06450,44.0413364561,7.239185084480001
06390,43.8092959296,7.3242451162
06470,44.1221416341,6.78190515159
06510,43.765219542299995,7.168774681839999
06410,43.627655814099995,7.08318612891
06440,43.8520343234,7.37799210413
06830,43.878275207899996,7.1373451149800005
06540,43.9935318832,7.537673484260001
06850,43.8309790119,6.74006506104
06530,43.623581463,6.85261791799
06800,43.671516207799996,7.1527570337899995
06150,43.552620284300005,7.00427592728
06400,43.552620284300005,7.00427592728
06110,43.5729768613,7.00642057758
06340,43.743348097799995,7.33946073911
06320,43.7451419024,7.39791811712
06670,43.8166172421,7.19929220425
06500,43.8055344567,7.46128496982
06460,43.696895033000004,6.85062748704
06740,43.6656345765,6.979140592899999
06480,43.6871701387,7.097736438330001
06140,43.7384640641,7.10194436087
06360,43.72892601979999,7.36057188413
06950,43.752536584,7.26554536957
06610,43.721423765,7.160399264439999
06130,43.655639428,6.93190508233
06520,43.655639428,6.93190508233
06710,43.951866325699996,7.080245210710001
06210,43.5380510468,6.918089365419999
06370,43.618530402299996,6.964944267060001
06250,43.59614105560001,7.0012944491899995
06380,43.88446074149999,7.44794904955
06000,43.711999266099994,7.23826889465
06100,43.711999266099994,7.23826889465
06200,43.711999266099994,7.23826889465
06300,43.711999266099994,7.23826889465
06650,43.6795612779,7.00962553615
06580,43.5865553156,6.922248379430001
06190,43.7638278953,7.4587361611
06330,43.6741732535,7.0530127273000005
06550,43.5849092456,6.950497948239999
06730,43.745876243999994,7.288713726469999
06660,44.2491492809,6.924524450630001
06230,43.7122153121,7.32225410533
06640,43.758845388999994,7.140732117560001
06700,43.6859625772,7.18218791815
06570,43.695019029099996,7.12116951865
06590,43.4985345439,6.92965248383
06690,43.7860737213,7.2725568209
06560,43.628288325,7.029544766960001
06220,43.576647299899996,7.05836612893
06270,43.649256073400004,7.10728434873
06430,44.0997669286,7.54053179417
07160,44.8987179716,4.45675877839
07200,44.55766107229999,4.41089587827
07530,44.748161488,4.4139752551800004
07000,44.735095562,4.55638123378
07400,44.5005207324,4.56110237736
07190,44.820227134700005,4.57255179328
07440,44.9879627989,4.74987587664
07210,44.657379802200005,4.707799362619999
07340,45.330873084,4.70162834233
07100,45.2885682592,4.62947742876
07310,44.9365910249,4.37076169199
07290,45.141470597399994,4.58761138968
07410,45.1081841616,4.60737715144
07370,45.1872505321,4.7840776618800005
07600,44.6671044258,4.3432629413
07140,44.392206287,4.115241687219999
07330,44.674496866800006,4.21216612879
07120,44.4123532588,4.33204376099
07460,44.29499583850001,4.25831849321
07630,44.7994633979,4.12786466116
07800,44.801540394300005,4.78018830634
07110,44.546427718100006,4.33294323997
07580,44.5987337858,4.57192531163
07150,44.4003012449,4.40537086036
07700,44.3781737875,4.49634983061
07590,44.5971365641,3.9580692986300003
07270,44.947189469499996,4.501075720959999
07450,44.710296944899994,4.266373896519999
07240,44.905155816800004,4.64438568731
07230,44.445127383599996,4.18697019048
07130,44.9021816561,4.792711258430001
07300,45.0535734386,4.81493474284
07380,44.62773365020001,4.1624369767800005
07430,45.2215835502,4.72347943452
07470,44.8117618119,4.01886475359
07510,44.770956086700004,4.1691617243
07350,44.6566420857,4.75658824385
07170,44.549017078,4.50337369457
07570,45.0327655678,4.49525714027
07320,45.047837368100005,4.46395685246
07260,44.506232057,4.2261837868
07360,44.79190434270001,4.63828690293
07500,44.9301318307,4.86629603942
07660,44.73428736140001,3.89547616799
07520,45.1287002576,4.48532647522
07220,44.4834547319,4.6698612631400005
48250,44.6366875851,3.86550888829
07610,45.11174224649999,4.79854763187
07690,45.19464786859999,4.5645015002300005
07560,44.72111573350001,4.143335864680001
07250,44.7787195427,4.73009856646
07790,45.1862322828,4.631797842169999
08300,49.477410168199995,4.42112351465
08090,49.7325377304,4.65582481048
08190,49.5043027928,4.076652193
08310,49.3939644349,4.44716012221
08130,49.4463918173,4.548923289649999
08500,49.9343612918,4.69218802167
08450,49.6485856467,4.99371291541
08260,49.8821419517,4.43262736768
08290,49.804634641599996,4.27087313138
08250,49.298068527299996,4.78431750699
08400,49.4330472487,4.67320049789
08390,49.4959923626,4.88538309039
08150,49.769105027399995,4.4726961277
08270,49.586756413,4.58208905132
08320,50.056848333199994,4.74702825636
08370,49.59384897,5.2214022788
08380,49.876249513599994,4.29660246007
08240,49.3818565442,4.92885901444
08210,49.5680543716,5.0166491230400005
08000,49.7682874486,4.66643502857
08430,49.6747132911,4.662687908230001
08160,49.6036580688,4.79161432829
08200,49.6805479174,4.93056331877
08220,49.690420532299996,4.183099883430001
08140,49.7388470514,5.05000071887
08110,49.6689882863,5.30073584121
08350,49.704875935,4.83462850241
08410,49.6898690039,4.697420340880001
08230,49.92724279229999,4.474803672569999
08120,49.8477354025,4.7508301548
08600,50.1212664141,4.82244516309
08360,49.510655075500004,4.258516491469999
08460,49.7150524983,4.511918072159999
08800,49.8728127638,4.78394804684
08170,50.047712335,4.7107437226
08440,49.7320421095,4.824061603730001
08700,49.819774473,4.75390800409
08330,49.7370150528,4.856053816619999
09240,43.0294117749,1.43489468125
09600,42.988773065299995,1.8552753659099999
09300,42.9114883664,1.8206304214200002
09310,42.8060735388,1.6923916026399999
09320,42.916291745900004,1.2434207
09400,42.8339319836,1.6218631806200001
09200,42.975292304499995,1.15326595533
09800,42.9501020691,0.983231865255
09250,42.786305834000004,1.78239713936
09000,42.9930828905,1.59212252039
09130,43.2055435306,1.3790061442
09460,42.740259004,2.07130727473
09120,43.048808118800004,1.75644029197
09100,43.158674801400004,1.6428736309099998
09110,42.7440162413,1.82180762746
09140,42.773868641199996,1.2631778859
09220,42.7733893717,1.51114862986
09230,43.090555845,1.13719287262
09350,43.1819071244,1.23707299493
09500,43.0609822099,1.7787454174700001
09700,43.1871732316,1.60423543704
09160,43.0599556813,1.10196353645
09290,43.0692744925,1.34937176896
09420,42.9878381325,1.28379661881
09190,43.04341283189999,1.11433094449
09390,42.595464483,1.7777228207
09210,43.2421519244,1.39839166457
09270,43.2305454388,1.67905538155
09330,42.9377639768,1.64370144319
09340,43.0809118963,1.6610092477
10200,48.2360883713,4.765324742340001
10160,48.240469097200005,3.6264901127800004
10190,48.2092064967,3.92631536187
10700,48.545218876599996,4.22519162033
10140,48.1969362165,4.3893766341100005
10340,47.9874878792,4.369500963319999
10330,48.481503616000005,4.58651626543
10320,48.173498278100006,4.01734084562
10220,48.347285640200006,4.27393742571
10150,48.459643518,4.124086617990001
10240,48.4529660787,4.334211020080001
10130,48.1085969671,3.8353915259900004
10400,48.5495270783,3.60717347149
10290,48.316863996,3.69033893209
10210,48.0875972332,4.23598090063
10110,48.097855701,4.49784658697
10600,48.407677761,4.00228117316
10310,48.1358669154,4.77205760299
10170,48.4606930046,3.88605241357
10500,48.4793934797,4.492022567619999
10800,48.1889486496,4.07411625371
10380,48.582231918699996,4.05387093659
10270,48.2169516287,4.28658363089
10450,48.2562259501,4.10756293028
10260,48.1344044788,4.30578605656
10510,48.4630378717,3.7792616514099997
10390,48.2345711401,4.15425792921
10250,47.997409519399994,4.473946568640001
10100,48.444496362299994,3.68962305417
10360,48.0406701366,4.5860718335
10350,48.3546192059,3.8685889627499996
10280,48.4369664082,3.89872863616
10120,48.224064228,4.040743184609999
10300,48.29634089979999,4.02333022061
10230,48.674221951199996,4.18559230801
10420,48.3033387671,4.04203482801
10440,48.2754934679,3.97217127639
10430,48.2626897407,4.06345677209
10410,48.318225391300004,4.14937893854
10180,48.3442113534,3.9810222993
10000,48.296709963699996,4.07827967525
10370,48.5945779935,3.5477753331999997
11800,43.231804689700006,2.41699108756
11320,43.3819001261,1.8905960904499999
11300,43.055433353699996,2.09254975337
11240,43.0990678158,1.9671103501299998
11290,43.178928019,2.1128353311200003
11360,43.0182115243,2.8575989643799997
11330,43.0054052099,2.63468678953
11580,43.012050439,2.40517931832
11170,43.3220982034,2.0985343964900003
11190,42.9048326016,2.37483494186
11600,43.2930208254,2.43699100253
11120,43.2520790063,2.85589136189
11200,43.211399989899995,2.85510092401
11110,43.2054224322,3.09538889939
11220,43.0752738,2.48956786102
11140,42.7749408531,2.28540415468
11700,43.208464443400004,2.63710097186
11100,43.16523998979999,3.02023868739
11410,43.29456777,1.78132422207
11340,42.8466988532,1.9953034283200002
11420,43.161780666599995,1.8370723524900001
11500,42.8243329025,2.23823385379
11000,43.2093798444,2.34398855385
11150,43.227847043100006,2.08978989468
11270,43.160649081,1.9453680798
11390,43.4219858305,2.3100926604400005
11400,43.285181261999995,1.91990066613
11160,43.3289695308,2.46851612776
11260,42.9381797742,2.10903562937
11230,42.9512982212,2.0481495889400003
11250,43.0558531373,2.33940629653
11570,43.129327513199996,2.3891099941
11510,42.9180396161,2.9426895388
11350,42.9063160941,2.72809318439
11590,43.2700227368,2.93528136754
11560,43.214412802,3.1766658315700003
11430,43.1040163547,3.08229513652
11380,43.38212974060001,2.32541957732
11310,43.367785631400004,2.1093868457900005
11480,42.9660377916,2.99265326968
11370,42.899365067199994,3.0267603857300003
11210,43.021064493100006,3.03976442192
11610,43.275168056999995,2.28232242512
11440,43.0903004686,2.9485053119
11490,43.051739623500005,2.9064611409
11540,42.9921607802,2.9297362776
11130,43.0395983609,2.98124209143
11620,43.24956243850001,2.36587017807
12630,44.39498176399999,2.7212781225200002
12520,44.216837480100004,3.0509755928500004
12220,44.453369349700004,2.18642390603
12300,44.6433670294,2.2578766035799998
12430,44.0971941681,2.7152725802399997
12260,44.4470516334,2.0285315392
12390,44.4038329146,2.29228871208
12360,43.7765492565,3.03077499172
12290,44.3214095463,2.74143536761
12120,44.1937884405,2.58717278711
12700,44.5381449172,2.1145205920900003
12110,44.556378048199996,2.22049316685
12380,43.8936026764,2.6555867064400003
12510,44.338471851,2.5477419874900002
12200,44.3499160171,2.03103287572
12240,44.3085754076,2.22948755681
12490,44.0855039631,2.8390695549699996
12550,43.9242584641,2.69629046616
12370,43.772063021099996,2.6927865155799995
12310,44.400054732200005,2.9295246814700002
12500,44.5314215162,2.8219081999599998
12270,44.1791526825,2.02109386002
12160,44.327580476899996,2.4273671689099996
12340,44.4813052355,2.6223380773
12350,44.4103475612,2.1945320989400003
12600,44.8944584471,2.7419390961000003
12480,43.97092767149999,2.70338873518
12800,44.1453272598,2.3232586090900003
12400,43.8998471678,2.9358587154299998
12450,44.305665848400004,2.5364516694
12560,44.409127962,3.02218493838
12140,44.7257623817,2.58415334807
12460,44.7403646791,2.70823948666
12580,44.5432878165,2.57548637915
12420,44.800390523400004,2.7434750028
12130,44.424537683500006,2.9654795993299996
12210,44.6772152529,2.77442908262
12620,44.2089764028,2.93837029184
12230,43.9797470303,3.3751695325599997
12330,44.4471578876,2.44255701566
12540,43.9061421509,3.1000149779500004
12100,44.056555618199994,2.9871438152499996
12470,44.5918935634,2.94672559934
12170,44.1061917162,2.5363870426900004
12320,44.606222854399995,2.4631127737400003
12190,44.537422675,2.65492320608
12640,44.2108724191,3.12758575217
12000,44.3582426254,2.5672793892
12440,44.2036765147,2.24341011271
12740,44.4232783345,2.6111835082
12720,44.1818960497,3.30715443972
12850,44.331304645500005,2.6327294384799997
12250,43.959207441800004,3.06767634768
12780,44.2679981187,2.9257580014099998
12410,44.197853316599996,2.85380503746
12150,44.3000638764,3.0891510060100003
13080,43.5360708378,5.3985744458200005
13090,43.5360708378,5.3985744458200005
13100,43.51969141359999,5.50819253944
13290,43.5360708378,5.3985744458200005
13540,43.5360708378,5.3985744458200005
13190,43.3533145712,5.511347671869999
13980,43.707419774499996,5.15105029207
13104,43.546869237799996,4.66215642574
13123,43.546869237799996,4.66215642574
13129,43.546869237799996,4.66215642574
13200,43.546869237799996,4.66215642574
13280,43.546869237799996,4.66215642574
13400,43.2934843764,5.56331273477
13930,43.7000726884,4.94496642243
13390,43.3607946934,5.6583901873
13121,43.671512558500005,5.14903600713
13330,43.630838563500006,5.159573272749999
13570,43.894724982,4.74934042876
13520,43.7082242761,4.77828143607
13720,43.397192268999994,5.61980749093
13130,43.5036442498,5.1606136975
13320,43.4472296617,5.41237056144
13150,43.7939885332,4.68614849204
13440,43.8584804516,4.95793402726
13480,43.4496421919,5.34976663984
13950,43.3941966153,5.53223354589
13620,43.3427663021,5.15373765817
13260,43.223047006499996,5.5511781099099995
13600,43.1926410861,5.61318955778
13350,43.721111879,5.245766452869999
13790,43.4841496165,5.62380799416
13220,43.3865906403,5.14753822568
13160,43.882470758100006,4.83990004648
13250,43.5436905217,5.07329988936
13780,43.3081877669,5.75722408785
13112,43.3764232809,5.59885932444
13510,43.5711208794,5.3288575191600005
13820,43.353653960100004,5.19960307575
13810,43.7617047487,4.9521198363800005
13430,43.7025562953,5.01557705248
13630,43.84304663,4.84289529399
13580,43.5544485185,5.20247621443
13990,43.7232610704,4.72310168882
13270,43.4556812107,4.9045213391199995
13710,43.4594948454,5.55305747206
13120,43.452606324899996,5.47963860272
13420,43.2981044185,5.643914640479999
13180,43.3905074118,5.22834752895
13450,43.6142225937,5.04474558898
13690,43.8539111696,4.76717369182
13850,43.4262029745,5.546851091950001
13118,43.5502689105,4.9511813524
13800,43.5502689105,4.9511813524
13490,43.6334137827,5.6567579632800005
13113,43.704757813,5.0886270398
13410,43.6615217681,5.25191446931
13680,43.5760406168,5.15953601477
13910,43.8230609796,4.7845657065300005
13370,43.7285832667,5.182977265480001
13700,43.4142378837,5.25398700813
13117,43.379892048900004,5.04945402314
13500,43.379892048900004,5.04945402314
13103,43.7849429124,4.7356640066199995
13650,43.6244876475,5.522715131030001
13590,43.4910522546,5.500628119269999
13105,43.4128431127,5.4989949101699995
13140,43.5842134124,5.01384348574
13940,43.8053410404,4.9488694514
13890,43.7008454163,4.89038486174
13550,43.8584523466,4.89952194493
13660,43.779613013,5.02340520998
13821,43.2772079729,5.51850914394
13170,43.4026791235,5.31547094057
13124,43.384787745699995,5.571319182840001
13860,43.628467693500006,5.57695734831
13380,43.3670927162,5.46488623464
13750,43.81812611149999,5.0022818323400005
13110,43.423351883500004,4.99266322339
13230,43.4148193741,4.80679663589
13114,43.5186378192,5.677587378330001
13610,43.6923695558,5.38958912604
13340,43.4971347324,5.231062200209999
13840,43.664878183599996,5.35218247017
13870,43.900083317299995,4.79857977479
13640,43.7176409517,5.30157633559
13830,43.2510907217,5.629046343280001
13360,43.34378646930001,5.59772643152
13740,43.365337456199995,5.25292240431
13670,43.8386551607,4.9188995104
13760,43.6136286667,5.30698257258
13460,43.50398297,4.46396357194
13310,43.611921461499996,4.85701475567
13920,43.455402991599996,5.01494725455
13115,43.6854814023,5.75372558845
13210,43.7834249015,4.85366665286
13119,43.4057248147,5.53101491431
13730,43.4142378837,5.25398700813
13300,43.6462885238,5.06814649576
13960,43.345669030500005,5.1176550699900005
13560,43.7446066018,5.08687884411
13240,43.3934944571,5.3808040555
13109,43.411551859,5.4379692442400005
13530,43.437808726899995,5.699952431900001
13126,43.559011598999994,5.613241037180001
13880,43.52398545810001,5.2499642488300005
13770,43.5928673895,5.49138381609
13122,43.5422528534,5.306223219850001
13116,43.6841394366,5.18825526479
13127,43.4497831674,5.26357787665
13111,43.5600515363,5.25422160677
13470,43.2584851646,5.56581431221
13000,43.299900943599994,5.3822786979499995
13001,43.299900943599994,5.3822786979499995
13002,43.3126964178,5.36364983265
13003,43.3121200046,5.38010981423
13004,43.306733355,5.40087488752
13005,43.292806195299995,5.3975770959
13006,43.2870989546,5.38104785394
13007,43.28251778,5.36323440435
13008,43.2417271832,5.37464436293
13009,43.2340834927,5.4524968306699995
13010,43.275515543500006,5.42681101081
13011,43.2884471881,5.4838146622899995
13012,43.307768367799994,5.43991567678
13013,43.3492780005,5.4337223873800005
13014,43.3455018067,5.394089157690001
13015,43.358794753999994,5.363407897
13016,43.3649054121,5.313378285950001
14600,49.4080358178,0.268004849021
14220,48.9633348663,-0.32629987680100003
14400,49.2812059817,-0.627760995032
14710,49.3669899516,-0.9015435729219999
14370,49.1416235427,-0.194706905612
14210,49.085434168999996,-0.534237961822
14310,49.103921954300006,-0.6419755626370001
14480,49.292941046,-0.565610877314
14860,49.228822621400006,-0.263538892207
14240,49.092081743,-0.855715721102
14430,49.1680232284,-0.00948313586649
14610,49.2361922294,-0.411267584761
14117,49.33116185390001,-0.644633136548
14960,49.3265345546,-0.602210066475
14640,49.311075638199995,0.005990123033060001
14700,48.900336187200004,-0.136145311949
14250,49.1420282533,-0.600989613075
14260,49.0341253514,-0.7659269091390001
14280,49.195598358999995,-0.42159582439300003
14140,49.0422984376,0.052978809002800005
14130,49.312847849099995,0.245450743611
14340,49.2376949859,0.09920109730249999
14490,49.193686631700004,-0.722397448796
14940,49.1993620809,-0.225024326729
14620,48.9134999987,-0.015141118433
14670,49.191539378,-0.18368362083099998
14380,48.8642009505,-1.04020263222
14950,49.29277544399999,0.0372567744774
14910,49.322264685,0.0322391996049
14970,49.2610054485,-0.283867469295
14350,48.8636010778,-0.658303472061
14440,49.2775537071,-0.361463362906
14170,48.953167056999995,-0.0742489726679
14990,49.31946987479999,-0.417743184424
14112,49.257293333199996,-0.337426191669
14100,49.1146186654,0.16187682262800002
14550,49.2281536645,-0.304322423176
14690,48.8768624805,-0.40903432685900004
14800,49.308998288000005,0.05853051607000001
14420,48.9336012913,-0.261312485378
14540,49.110275852200004,-0.310762827705
14190,49.025159713,-0.29441724721
14740,49.186618751400005,-0.500649105973
14680,49.0365523786,-0.308971879429
14760,49.1731671291,-0.422220210671
14330,49.230466597299994,-0.937851101881
14160,49.2645646622,-0.09414855804300001
14390,49.26315411109999,-0.145923580235
14000,49.1847936737,-0.36980171303599996
14630,49.132745488999994,-0.249029686831
14230,49.29589718,-1.03229772745
14500,48.8512498219,-0.8896019113420001
14650,49.1866163191,-0.45112470866899995
14770,48.9033619946,-0.633433708602
14290,49.0111903523,0.424749958219
14270,49.061112692600005,-0.12942772433
14570,48.9090423979,-0.543205008591
14320,49.1146147135,-0.35179376603100004
14880,49.2832471592,-0.32297738333
14460,49.1982444899,-0.29550926427900004
14520,49.346789785,-0.810432609525
14110,48.8648108622,-0.503133289019
14123,49.140577909099996,-0.34269406435599997
14470,49.2984627336,-0.46569163771600003
14113,49.3908763153,0.123148235679
14450,49.3811236375,-0.975198693862
14840,49.1778085857,-0.263135480926
14850,49.2140427905,-0.260172250622
14930,49.112814103299996,-0.442946705773
14790,49.1637623946,-0.463308814178
14590,49.2139284087,0.335606713114
14730,49.17815769479999,-0.285160708636
14510,49.2974071263,-0.0677562139709
14810,49.2723390059,-0.20198564302799998
14200,49.20735606189999,-0.331022626025
